CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas
04299994000140,PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA,413551,3,2025,4604572.6
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,413721,1,2025,46012802.48
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,413721,2,2025,86058132.71
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,413721,3,2025,130035307.27
04212174000179,DENTAL MASTER LTDA - EPP,413747,1,2025,5189083.75
04212174000179,DENTAL MASTER LTDA - EPP,413747,2,2025,10188260.11
04212174000179,DENTAL MASTER LTDA - EPP,413747,3,2025,15215668.96
78304672000188,CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU,414026,1,2025,11054680.46
78304672000188,CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU,414026,2,2025,19574960.11
78304672000188,CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU,414026,3,2025,26961062.52
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),414212,1,2025,41134964.76
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),414212,2,2025,71143687.47
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),414212,3,2025,103578764.71
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,414310,1,2025,194074928.07
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,414310,2,2025,354230226.57
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,414310,3,2025,531406521.42
05011316000100,HBC SAÚDE LTDA.,414352,1,2025,200600113.75
05011316000100,HBC SAÚDE LTDA.,414352,2,2025,379242769.15999997
05011316000100,HBC SAÚDE LTDA.,414352,3,2025,555955080.53
03187913000157,ODONTOART PLANOS ODONTOLÓGICOS LTDA,414387,1,2025,7837878.63
03187913000157,ODONTOART PLANOS ODONTOLÓGICOS LTDA,414387,2,2025,15192988.93
03187913000157,ODONTOART PLANOS ODONTOLÓGICOS LTDA,414387,3,2025,23280443.360000003
04558034000157,LIFE EMPRESARIAL SAÚDE LTDA.,414492,1,2025,273928497.53000003
04558034000157,LIFE EMPRESARIAL SAÚDE LTDA.,414492,2,2025,518272516.16
04558034000157,LIFE EMPRESARIAL SAÚDE LTDA.,414492,3,2025,795547935.77
03230123000107,UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,414573,1,2025,113801421.65
03230123000107,UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,414573,2,2025,211656325.35999998
03230123000107,UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,414573,3,2025,314291303.69
04745753000187,UNIÃO MÉDICA PLANOS DE SAÚDE S/A,414581,1,2025,290816079.29
04745753000187,UNIÃO MÉDICA PLANOS DE SAÚDE S/A,414581,2,2025,557148726.24
04745753000187,UNIÃO MÉDICA PLANOS DE SAÚDE S/A,414581,3,2025,795706186.59
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,414654,1,2025,9984616.37
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,414654,2,2025,17987293.02
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,414654,3,2025,26550884.13
04911101000175,VIVENTERIS LTDA,414662,1,2025,26941460.8
04911101000175,VIVENTERIS LTDA,414662,2,2025,47792544.91
04911101000175,VIVENTERIS LTDA,414662,3,2025,67769837.88
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,414689,1,2025,5001143.2700000005
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,414689,2,2025,6766179.47
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,414689,3,2025,10051126.749999998
05774975000190,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,414701,1,2025,12224833.64
05774975000190,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,414701,2,2025,23656097.0
05774975000190,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,414701,3,2025,35234117.49
01648339000161,VITA ASSISTÊNCIA A SAÚDE LTDA.,414905,1,2025,49526930.28
01648339000161,VITA ASSISTÊNCIA A SAÚDE LTDA.,414905,2,2025,188027562.57
01648339000161,VITA ASSISTÊNCIA A SAÚDE LTDA.,414905,3,2025,285023757.61
05029064000139,SAÚDE SANTA TEREZA LTDA.,414930,1,2025,144927239.92
05029064000139,SAÚDE SANTA TEREZA LTDA.,414930,2,2025,275633763.07
05029064000139,SAÚDE SANTA TEREZA LTDA.,414930,3,2025,415197326.43
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,415014,1,2025,147110319.16
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,415014,2,2025,270889404.39
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,415014,3,2025,360325600.8
00395266000180,MAIS SAÚDE PLANO DE SAÚDE LTDA,415065,1,2025,57445150.59
00395266000180,MAIS SAÚDE PLANO DE SAÚDE LTDA,415065,2,2025,124155617.94
00395266000180,MAIS SAÚDE PLANO DE SAÚDE LTDA,415065,3,2025,199829867.65
06145428000109,PORTO DIAS SAUDE LTDA.,415081,1,2025,4727895.43
06145428000109,PORTO DIAS SAUDE LTDA.,415081,2,2025,7858072.12
06145428000109,PORTO DIAS SAUDE LTDA.,415081,3,2025,12576391.97
04299138000194,BIOVIDA SAÚDE LTDA.,415111,1,2025,360811024.8
04299138000194,BIOVIDA SAÚDE LTDA.,415111,2,2025,687790652.82
04299138000194,BIOVIDA SAÚDE LTDA.,415111,3,2025,988890807.8199999
07154253000169,RODRIGUES LEIRA ODONTOLOGIA LTDA.,415243,1,2025,5750500.72
07154253000169,RODRIGUES LEIRA ODONTOLOGIA LTDA.,415243,2,2025,11432497.75
07154253000169,RODRIGUES LEIRA ODONTOLOGIA LTDA.,415243,3,2025,18010577.79
07270625000112,FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA,415626,1,2025,36398989.92
07270625000112,FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA,415626,2,2025,72945674.59
07270625000112,FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA,415626,3,2025,115274431.2
04202013000102,POLICLIN SAÚDE S/A.,415693,1,2025,213394846.09
04202013000102,POLICLIN SAÚDE S/A.,415693,2,2025,419937440.7
04202013000102,POLICLIN SAÚDE S/A.,415693,3,2025,624073079.77
07844436000106,CABERJ INTEGRAL SAÚDE S.A,415774,1,2025,253430241.99
07844436000106,CABERJ INTEGRAL SAÚDE S.A,415774,2,2025,459768036.03000003
07844436000106,CABERJ INTEGRAL SAÚDE S.A,415774,3,2025,674998124.43
41369935000127,SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.,415901,1,2025,2602211.62
41369935000127,SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.,415901,2,2025,4295568.12
41369935000127,SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.,415901,3,2025,5838829.0
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA,415910,1,2025,4014376.6799999997
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA,415910,2,2025,7011007.35
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA,415910,3,2025,10206097.870000001
05983170000157,PLANO ODONTOLÓGICO DENTALVIDAS LTDA.,415936,1,2025,48162162.24
05983170000157,PLANO ODONTOLÓGICO DENTALVIDAS LTDA.,415936,2,2025,107288768.29
05983170000157,PLANO ODONTOLÓGICO DENTALVIDAS LTDA.,415936,3,2025,169361304.33999997
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,415944,1,2025,236416.66999999998
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,415944,2,2025,448209.01
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,415944,3,2025,704453.97
04430627000133,PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA,415987,1,2025,7281789.5
04430627000133,PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA,415987,2,2025,14934749.35
04430627000133,PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA,415987,3,2025,22301365.12
00885918000165,HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA,416398,1,2025,107877012.84
00885918000165,HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA,416398,2,2025,194652979.27
00885918000165,HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA,416398,3,2025,291534768.82
08097092000181,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,416401,1,2025,306099826.61
08097092000181,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,416401,2,2025,610942056.1
08097092000181,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,416401,3,2025,912136865.47
97403778000183,SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,416410,1,2025,34149.979999999996
97403778000183,SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,416410,3,2025,283472.97
02866602000151,SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.,416428,1,2025,1898718889.44
02866602000151,SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.,416428,2,2025,3345442950.21
02866602000151,SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.,416428,3,2025,4820311213.43
50432863000106,MATÃO CLINICAS & AMHMA SAÚDE LTDA,416495,1,2025,103898295.81
50432863000106,MATÃO CLINICAS & AMHMA SAÚDE LTDA,416495,2,2025,189034628.32
50432863000106,MATÃO CLINICAS & AMHMA SAÚDE LTDA,416495,3,2025,285621066.73
08787782000162,PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA,416525,1,2025,15183498.53
08787782000162,PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA,416525,2,2025,26618623.82
08787782000162,PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA,416525,3,2025,37739924.68
08202035000115,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA,416568,1,2025,323769080.53
08202035000115,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA,416568,2,2025,549825085.39
08202035000115,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA,416568,3,2025,806117292.0699999
08883265000197,ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE,416584,1,2025,76171527.25
08883265000197,ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE,416584,2,2025,139234837.24
08883265000197,ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE,416584,3,2025,203560427.38
07781345000179,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS,416690,1,2025,117709865.8
07781345000179,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS,416690,2,2025,220646588.06
07781345000179,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS,416690,3,2025,340428396.2
08708980000193,OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A,416738,1,2025,126081950.95
08708980000193,OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A,416738,2,2025,251623375.88
08708980000193,OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A,416738,3,2025,373196687.32
10414182000109,UNIMED SAÚDE E ODONTO S.A,416801,1,2025,117232909.37
10414182000109,UNIMED SAÚDE E ODONTO S.A,416801,2,2025,232436502.42
10414182000109,UNIMED SAÚDE E ODONTO S.A,416801,3,2025,362398971.7
10540020000109,CENTRAL OPERADORA DE PLANOS DE SAÚDE NORTE-NORDESTE LTDA,417092,1,2025,4786.84
10540020000109,CENTRAL OPERADORA DE PLANOS DE SAÚDE NORTE-NORDESTE LTDA,417092,2,2025,4786.84
10540020000109,CENTRAL OPERADORA DE PLANOS DE SAÚDE NORTE-NORDESTE LTDA,417092,3,2025,4786.84
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,417106,1,2025,2980816.04
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,417106,2,2025,5965022.680000001
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,417106,3,2025,9612031.27
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,417131,1,2025,2081839.94
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,417131,2,2025,6072215.61
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,417131,3,2025,9008777.44
07658098000118,QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.,417173,1,2025,66245.9
07658098000118,QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.,417173,2,2025,-91957.14
07658098000118,QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.,417173,3,2025,3813321.51
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,417211,1,2025,87680665.37
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,417211,2,2025,181336235.77
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,417211,3,2025,278474123.01
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,417220,1,2025,4041871.5599999996
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,417220,2,2025,7331881.53
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,417220,3,2025,10894763.540000001
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,417297,1,2025,152040885.45
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,417297,2,2025,288619830.71
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,417297,3,2025,426674065.05
11340037000185,VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA,417301,1,2025,-69706.11
11340037000185,VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA,417301,2,2025,-117823.09
11340037000185,VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA,417301,3,2025,-13735.83
11158465000191,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417424,1,2025,0.0
11158465000191,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417424,2,2025,0.0
11158465000191,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417424,3,2025,0.0
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,417475,1,2025,14055531.27
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,417475,2,2025,29578565.24
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,417475,3,2025,39960081.19
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,417491,1,2025,5607745.95
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,417491,2,2025,21217190.47
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,417491,3,2025,57542301.62
12055813000168,CEMIG SAÚDE,417505,1,2025,954879215.61
12055813000168,CEMIG SAÚDE,417505,2,2025,1751078331.6100001
12055813000168,CEMIG SAÚDE,417505,3,2025,2386180302.47
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,417530,1,2025,432240018.68
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,417530,2,2025,863047034.51
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,417530,3,2025,1323110304.85
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,417548,1,2025,279243304.40000004
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,417548,2,2025,501017195.66
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,417548,3,2025,746763427.8
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,417599,1,2025,160192327.45
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,417599,2,2025,272454333.64
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,417599,3,2025,375522329.09000003
10846369000173,HEALTH ADMINISTRADORA DE BENEFICIOS LTDA,417611,1,2025,0.0
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,417661,1,2025,79386311.9
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,417661,2,2025,166072453.7
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,417661,3,2025,259110164.62
11073058000181,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417718,1,2025,0.0
11073058000181,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417718,2,2025,0.0
11073058000181,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417718,3,2025,0.0
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,417815,1,2025,98545307.86
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,417815,2,2025,183470499.76
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,417815,3,2025,266092614.75
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,417831,1,2025,4147788.27
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,417831,2,2025,9120691.34
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,417831,3,2025,14533909.09
02919940000104,NOVODENTE S/A,417840,3,2025,10447973.77
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,417947,1,2025,203972411.25
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,417947,2,2025,372157083.35
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,417947,3,2025,538766249.66
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,417955,1,2025,91672360.84
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,417955,2,2025,186330921.07999998
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,417955,3,2025,295801948.52
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,418021,1,2025,454454346.13
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,418021,2,2025,894505763.9
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,418021,3,2025,1269112201.1299999
13138885000131,A.P.S. ADMINISTRADORA DE BENEFÍCOS LTDA.,418030,1,2025,0.0
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,418072,1,2025,7103838.4
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,418072,2,2025,3641232.2
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,418072,3,2025,4157232.5700000003
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,418129,1,2025,8869655.39
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,418129,2,2025,18412326.36
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,418129,3,2025,32155436.5
11076382000153,UNIX SAÚDE S.A,418137,1,2025,45046544.21
11076382000153,UNIX SAÚDE S.A,418137,2,2025,77737855.84
11076382000153,UNIX SAÚDE S.A,418137,3,2025,113133351.34
13153123000104,JURAL ADMINISTRADORA DE BENEFICIOS LTDA,418161,1,2025,0.0
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,418170,1,2025,548508180.08
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,418170,2,2025,988509053.96
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,418170,3,2025,1440894027.85
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,418218,1,2025,6019752.62
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,418218,2,2025,13287967.99
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,418218,3,2025,22068966.17
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,418226,1,2025,16880125.77
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,418226,2,2025,32025496.0
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,418226,3,2025,52019483.72
12838821000180,FUNDAÇÃO FIAT SAÚDE E BEM ESTAR,418285,1,2025,57346464.72
12838821000180,FUNDAÇÃO FIAT SAÚDE E BEM ESTAR,418285,2,2025,103584167.27
12838821000180,FUNDAÇÃO FIAT SAÚDE E BEM ESTAR,418285,3,2025,147921335.07999998
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,418374,1,2025,206964607.76
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,418374,2,2025,318995771.98
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,418374,3,2025,470115834.0
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,418501,1,2025,19114885.18
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,418501,2,2025,37056135.64
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,418501,3,2025,56682296.690000005
97553801000116,PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA,418552,1,2025,32296.83
97553801000116,PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA,418552,2,2025,124534.83
97553801000116,PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA,418552,3,2025,321737.76
15131148000132,AMHA SAUDE S/A,418587,1,2025,89003345.57000001
15131148000132,AMHA SAUDE S/A,418587,2,2025,167904188.45000002
15131148000132,AMHA SAUDE S/A,418587,3,2025,256183559.57
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,418617,1,2025,64813682.52
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,418617,2,2025,116415084.56
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,418617,3,2025,172411515.1
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,418650,1,2025,234879143.46
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,418650,2,2025,436192424.84
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,418650,3,2025,674971061.4
15648898000186,LEXUS ADMINISTRADORA DE BENEFICIOS LTDA,418706,3,2025,-4083.0
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,418731,1,2025,90315954.72
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,418731,2,2025,191506130.1
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,418731,3,2025,298235306.27
06814351000112,CEDPLAN SAÚDE LTDA EPP,418749,1,2025,12107892.65
06814351000112,CEDPLAN SAÚDE LTDA EPP,418749,2,2025,21883090.13
06814351000112,CEDPLAN SAÚDE LTDA EPP,418749,3,2025,31274188.35
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,418803,1,2025,146694944.12
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,418803,2,2025,280149854.46
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,418803,3,2025,409589554.71000004
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,418820,1,2025,77443944.48
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,418820,2,2025,136135056.63
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,418820,3,2025,220115406.99
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,418919,1,2025,85910544.14
