CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas,UF,Modalidade
10540020000109,CENTRAL OPERADORA DE PLANOS DE SAÚDE NORTE-NORDESTE LTDA,417092,3,2025,4786.84,PB,Medicina de Grupo
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,417106,1,2025,2980816.04,BA,Odontologia de Grupo
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,417106,2,2025,5965022.680000001,BA,Odontologia de Grupo
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,417106,3,2025,9612031.27,BA,Odontologia de Grupo
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,417131,1,2025,2081839.94,BA,Odontologia de Grupo
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,417131,2,2025,6072215.61,BA,Odontologia de Grupo
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,417131,3,2025,9008777.44,BA,Odontologia de Grupo
07658098000118,QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.,417173,1,2025,66245.9,SP,Administradora de Benefícios
07658098000118,QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.,417173,2,2025,-91957.14,SP,Administradora de Benefícios
07658098000118,QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.,417173,3,2025,3813321.51,SP,Administradora de Benefícios
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,417211,1,2025,87680665.37,MG,Autogestão
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,417211,2,2025,181336235.77,MG,Autogestão
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,417211,3,2025,278474123.01,MG,Autogestão
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,417220,1,2025,4041871.5599999996,MG,Odontologia de Grupo
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,417220,2,2025,7331881.53,MG,Odontologia de Grupo
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,417220,3,2025,10894763.540000001,MG,Odontologia de Grupo
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,417297,1,2025,152040885.45,SC,Autogestão
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,417297,2,2025,288619830.71,SC,Autogestão
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,417297,3,2025,426674065.05,SC,Autogestão
11340037000185,VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA,417301,1,2025,-69706.11,MG,Administradora de Benefícios
11340037000185,VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA,417301,2,2025,-117823.09,MG,Administradora de Benefícios
11340037000185,VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA,417301,3,2025,-13735.83,MG,Administradora de Benefícios
11158465000191,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417424,1,2025,0.0,SP,Administradora de Benefícios
11158465000191,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417424,2,2025,0.0,SP,Administradora de Benefícios
11158465000191,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417424,3,2025,0.0,SP,Administradora de Benefícios
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,417475,1,2025,14055531.27,SP,Medicina de Grupo
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,417475,2,2025,29578565.24,SP,Medicina de Grupo
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,417475,3,2025,39960081.19,SP,Medicina de Grupo
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,417491,1,2025,5607745.95,SP,Medicina de Grupo
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,417491,2,2025,21217190.47,SP,Medicina de Grupo
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,417491,3,2025,57542301.62,SP,Medicina de Grupo
12055813000168,CEMIG SAÚDE,417505,1,2025,954879215.61,MG,Autogestão
12055813000168,CEMIG SAÚDE,417505,2,2025,1751078331.6100001,MG,Autogestão
12055813000168,CEMIG SAÚDE,417505,3,2025,2386180302.47,MG,Autogestão
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,417530,1,2025,432240018.68,SP,Medicina de Grupo
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,417530,2,2025,863047034.51,SP,Medicina de Grupo
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,417530,3,2025,1323110304.85,SP,Medicina de Grupo
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,417548,1,2025,279243304.40000004,RJ,Autogestão
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,417548,2,2025,501017195.66,RJ,Autogestão
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,417548,3,2025,746763427.8,RJ,Autogestão
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,417599,1,2025,160192327.45,RS,Filantropia
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,417599,2,2025,272454333.64,RS,Filantropia
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,417599,3,2025,375522329.09000003,RS,Filantropia
10846369000173,HEALTH ADMINISTRADORA DE BENEFICIOS LTDA,417611,1,2025,0.0,SP,Administradora de Benefícios
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,417661,1,2025,79386311.9,PE,Autogestão
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,417661,2,2025,166072453.7,PE,Autogestão
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,417661,3,2025,259110164.62,PE,Autogestão
11073058000181,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417718,1,2025,0.0,ES,Administradora de Benefícios
11073058000181,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417718,2,2025,0.0,ES,Administradora de Benefícios
11073058000181,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,417718,3,2025,0.0,ES,Administradora de Benefícios
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,417815,1,2025,98545307.86,SP,Odontologia de Grupo
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,417815,2,2025,183470499.76,SP,Odontologia de Grupo
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,417815,3,2025,266092614.75,SP,Odontologia de Grupo
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,417831,1,2025,4147788.27,SP,Odontologia de Grupo
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,417831,2,2025,9120691.34,SP,Odontologia de Grupo
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,417831,3,2025,14533909.09,SP,Odontologia de Grupo
02919940000104,NOVODENTE S/A,417840,3,2025,10447973.77,RS,Odontologia de Grupo
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,417947,1,2025,203972411.25,SP,Medicina de Grupo
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,417947,2,2025,372157083.35,SP,Medicina de Grupo
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,417947,3,2025,538766249.66,SP,Medicina de Grupo
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,417955,1,2025,91672360.84,PR,Autogestão
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,417955,2,2025,186330921.07999998,PR,Autogestão
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,417955,3,2025,295801948.52,PR,Autogestão
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,418021,1,2025,454454346.13,SP,Medicina de Grupo
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,418021,2,2025,894505763.9,SP,Medicina de Grupo
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,418021,3,2025,1269112201.1299999,SP,Medicina de Grupo
13138885000131,A.P.S. ADMINISTRADORA DE BENEFÍCOS LTDA.,418030,1,2025,0.0,SP,Administradora de Benefícios
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,418072,1,2025,7103838.4,SP,Seguradora Especializada em Saúde
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,418072,2,2025,3641232.2,SP,Seguradora Especializada em Saúde
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,418072,3,2025,4157232.5700000003,SP,Seguradora Especializada em Saúde
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,418129,1,2025,8869655.39,MS,Autogestão
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,418129,2,2025,18412326.36,MS,Autogestão
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,418129,3,2025,32155436.5,MS,Autogestão
11076382000153,UNIX SAÚDE S.A,418137,1,2025,45046544.21,BA,Medicina de Grupo
11076382000153,UNIX SAÚDE S.A,418137,2,2025,77737855.84,BA,Medicina de Grupo
11076382000153,UNIX SAÚDE S.A,418137,3,2025,113133351.34,BA,Medicina de Grupo
13153123000104,JURAL ADMINISTRADORA DE BENEFICIOS LTDA,418161,1,2025,0.0,SP,Administradora de Benefícios
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,418170,1,2025,548508180.08,DF,Medicina de Grupo
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,418170,2,2025,988509053.96,DF,Medicina de Grupo
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,418170,3,2025,1440894027.85,DF,Medicina de Grupo
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,418218,1,2025,6019752.62,RS,Medicina de Grupo
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,418218,2,2025,13287967.99,RS,Medicina de Grupo
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,418218,3,2025,22068966.17,RS,Medicina de Grupo
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,418226,1,2025,16880125.77,RJ,Medicina de Grupo
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,418226,2,2025,32025496.0,RJ,Medicina de Grupo
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,418226,3,2025,52019483.72,RJ,Medicina de Grupo
12838821000180,FUNDAÇÃO FIAT SAÚDE E BEM ESTAR,418285,1,2025,57346464.72,MG,Autogestão
12838821000180,FUNDAÇÃO FIAT SAÚDE E BEM ESTAR,418285,2,2025,103584167.27,MG,Autogestão
12838821000180,FUNDAÇÃO FIAT SAÚDE E BEM ESTAR,418285,3,2025,147921335.07999998,MG,Autogestão
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,418374,1,2025,206964607.76,DF,Autogestão
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,418374,2,2025,318995771.98,DF,Autogestão
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,418374,3,2025,470115834.0,DF,Autogestão
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,418501,1,2025,19114885.18,MG,Medicina de Grupo
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,418501,2,2025,37056135.64,MG,Medicina de Grupo
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,418501,3,2025,56682296.690000005,MG,Medicina de Grupo
97553801000116,PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA,418552,1,2025,32296.83,RJ,Administradora de Benefícios
97553801000116,PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA,418552,2,2025,124534.83,RJ,Administradora de Benefícios
97553801000116,PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA,418552,3,2025,321737.76,RJ,Administradora de Benefícios
15131148000132,AMHA SAUDE S/A,418587,1,2025,89003345.57000001,SP,Medicina de Grupo
15131148000132,AMHA SAUDE S/A,418587,2,2025,167904188.45000002,SP,Medicina de Grupo
15131148000132,AMHA SAUDE S/A,418587,3,2025,256183559.57,SP,Medicina de Grupo
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,418617,1,2025,64813682.52,PR,Autogestão
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,418617,2,2025,116415084.56,PR,Autogestão
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,418617,3,2025,172411515.1,PR,Autogestão
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,418650,1,2025,234879143.46,RJ,Autogestão
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,418650,2,2025,436192424.84,RJ,Autogestão
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,418650,3,2025,674971061.4,RJ,Autogestão
15648898000186,LEXUS ADMINISTRADORA DE BENEFICIOS LTDA,418706,3,2025,-4083.0,SP,Administradora de Benefícios
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,418731,1,2025,90315954.72,SP,Medicina de Grupo
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,418731,2,2025,191506130.1,SP,Medicina de Grupo
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,418731,3,2025,298235306.27,SP,Medicina de Grupo
06814351000112,CEDPLAN SAÚDE LTDA EPP,418749,1,2025,12107892.65,MG,Medicina de Grupo
06814351000112,CEDPLAN SAÚDE LTDA EPP,418749,2,2025,21883090.13,MG,Medicina de Grupo
06814351000112,CEDPLAN SAÚDE LTDA EPP,418749,3,2025,31274188.35,MG,Medicina de Grupo
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,418803,1,2025,146694944.12,SP,Medicina de Grupo
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,418803,2,2025,280149854.46,SP,Medicina de Grupo
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,418803,3,2025,409589554.71000004,SP,Medicina de Grupo
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,418820,1,2025,77443944.48,RJ,Autogestão
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,418820,2,2025,136135056.63,RJ,Autogestão
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,418820,3,2025,220115406.99,RJ,Autogestão
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,418919,1,2025,85910544.14,SC,Medicina de Grupo
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,418919,2,2025,154621801.56,SC,Medicina de Grupo
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,418919,3,2025,232486441.49,SC,Medicina de Grupo
17670901000193,CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA,418960,1,2025,-14000.0,SP,Administradora de Benefícios
17670901000193,CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA,418960,2,2025,-14000.0,SP,Administradora de Benefícios
17670901000193,CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA,418960,3,2025,-14000.0,SP,Administradora de Benefícios
17048922000171,ODONTO PRIME S/S LTDA,418994,1,2025,847953.1599999999,CE,Odontologia de Grupo
17048922000171,ODONTO PRIME S/S LTDA,418994,2,2025,1574904.3599999999,CE,Odontologia de Grupo
17048922000171,ODONTO PRIME S/S LTDA,418994,3,2025,2435086.88,CE,Odontologia de Grupo
03518900000113,INSTITUTO CURITIBA DE SAÚDE,419010,1,2025,668776057.37,PR,Autogestão
03518900000113,INSTITUTO CURITIBA DE SAÚDE,419010,2,2025,1236246718.16,PR,Autogestão
03518900000113,INSTITUTO CURITIBA DE SAÚDE,419010,3,2025,1864036307.86,PR,Autogestão
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,419028,1,2025,3518557.43,MG,Cooperativa odontológica
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,419028,2,2025,7727369.3,MG,Cooperativa odontológica
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,419028,3,2025,12196297.9,MG,Cooperativa odontológica
16926969000128,AMAZÔNIA PLANOS DE SAÚDE LTDA,419052,1,2025,85999697.58,PA,Medicina de Grupo
16926969000128,AMAZÔNIA PLANOS DE SAÚDE LTDA,419052,2,2025,155924916.04,PA,Medicina de Grupo
16926969000128,AMAZÔNIA PLANOS DE SAÚDE LTDA,419052,3,2025,243813547.89,PA,Medicina de Grupo
14674151000130,BIORAL SISTEMA ODONTOLÓGICO LTDA.,419079,1,2025,1440015.56,SP,Odontologia de Grupo
14674151000130,BIORAL SISTEMA ODONTOLÓGICO LTDA.,419079,2,2025,1558141.19,SP,Odontologia de Grupo
14674151000130,BIORAL SISTEMA ODONTOLÓGICO LTDA.,419079,3,2025,1614209.75,SP,Odontologia de Grupo
18275071000162,POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS,419133,1,2025,1173813756.34,DF,Autogestão
18275071000162,POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS,419133,2,2025,1934476839.95,DF,Autogestão
18275071000162,POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS,419133,3,2025,2652832897.33,DF,Autogestão
14946109000120,ASSOCIAÇÃO SÃO FRANCISCO VIDA,419141,1,2025,163492938.47,SP,Medicina de Grupo
14946109000120,ASSOCIAÇÃO SÃO FRANCISCO VIDA,419141,2,2025,333040791.21,SP,Medicina de Grupo
14946109000120,ASSOCIAÇÃO SÃO FRANCISCO VIDA,419141,3,2025,504815736.13,SP,Medicina de Grupo
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,419150,1,2025,81130995.03,SP,Medicina de Grupo
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,419150,2,2025,159991879.9,SP,Medicina de Grupo
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,419150,3,2025,266605134.26,SP,Medicina de Grupo
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,419249,1,2025,667722578.09,SP,Medicina de Grupo
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,419249,2,2025,1294477449.79,SP,Medicina de Grupo
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,419249,3,2025,1983936868.18,SP,Medicina de Grupo
19240452000179,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,419257,1,2025,0.0,SP,Administradora de Benefícios
19240452000179,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,419257,2,2025,0.0,SP,Administradora de Benefícios
19240452000179,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,419257,3,2025,0.0,SP,Administradora de Benefícios
14891935000110,ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.,419281,1,2025,2686719.93,SP,Odontologia de Grupo
14891935000110,ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.,419281,2,2025,4818064.9799999995,SP,Odontologia de Grupo
14891935000110,ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.,419281,3,2025,6505698.13,SP,Odontologia de Grupo
17698381000127,QUALICORP CLUBE DE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA.,419290,1,2025,-508278.77,SP,Administradora de Benefícios
17698381000127,QUALICORP CLUBE DE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA.,419290,2,2025,-639530.96,SP,Administradora de Benefícios
17698381000127,QUALICORP CLUBE DE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA.,419290,3,2025,-800639.38,SP,Administradora de Benefícios
14927215000167,ZURICH SANTANDER BRASIL ODONTO LTDA.,419354,1,2025,917840.96,SP,Odontologia de Grupo
14927215000167,ZURICH SANTANDER BRASIL ODONTO LTDA.,419354,2,2025,-1789778.8699999999,SP,Odontologia de Grupo
14927215000167,ZURICH SANTANDER BRASIL ODONTO LTDA.,419354,3,2025,-4528080.89,SP,Odontologia de Grupo
19679483000120,QV BENEFÍCIOS EM SAÚDE LTDA,419389,1,2025,-75096.8,RJ,Administradora de Benefícios
19679483000120,QV BENEFÍCIOS EM SAÚDE LTDA,419389,2,2025,-31423.12,RJ,Administradora de Benefícios
19679483000120,QV BENEFÍCIOS EM SAÚDE LTDA,419389,3,2025,-503058.78,RJ,Administradora de Benefícios
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,419419,1,2025,46385543.38,SP,Odontologia de Grupo
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,419419,2,2025,99338909.91,SP,Odontologia de Grupo
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,419419,3,2025,152565640.21,SP,Odontologia de Grupo
92827666000136,INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM,419427,1,2025,76622566.61,RS,Autogestão
92827666000136,INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM,419427,2,2025,155227817.3,RS,Autogestão
92827666000136,INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM,419427,3,2025,273787601.24,RS,Autogestão
17897995000138,PLADISA PLANOS DE SAÚDE SA,419486,1,2025,97661515.99,SC,Medicina de Grupo
17897995000138,PLADISA PLANOS DE SAÚDE SA,419486,2,2025,168597772.04,SC,Medicina de Grupo
17897995000138,PLADISA PLANOS DE SAÚDE SA,419486,3,2025,259607791.82,SC,Medicina de Grupo
19691730000104,MAIS SAUDE S/A,419516,1,2025,58532648.69,ES,Medicina de Grupo
19691730000104,MAIS SAUDE S/A,419516,3,2025,135752137.47,ES,Medicina de Grupo
19304091000187,SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.,419524,1,2025,1943073.85,SP,Odontologia de Grupo
19304091000187,SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.,419524,2,2025,3230636.76,SP,Odontologia de Grupo
19304091000187,SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.,419524,3,2025,4769623.05,SP,Odontologia de Grupo
19663787000108,SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA,419567,1,2025,0.0,SP,Administradora de Benefícios
19663787000108,SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA,419567,2,2025,0.0,SP,Administradora de Benefícios
19663787000108,SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA,419567,3,2025,0.0,SP,Administradora de Benefícios
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,419591,1,2025,8703442.28,PA,Autogestão
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,419591,2,2025,13956735.45,PA,Autogestão
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,419591,3,2025,24053306.17,PA,Autogestão
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,419699,1,2025,67804241.44,MS,Medicina de Grupo
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,419699,2,2025,128064872.42,MS,Medicina de Grupo
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,419699,3,2025,183459306.99,MS,Medicina de Grupo
14576780000127,MEDGOLD ASSISTENCIA MEDICA LTDA - ME,419753,1,2025,17440126.54,MG,Medicina de Grupo
14576780000127,MEDGOLD ASSISTENCIA MEDICA LTDA - ME,419753,2,2025,29840961.55,MG,Medicina de Grupo
14576780000127,MEDGOLD ASSISTENCIA MEDICA LTDA - ME,419753,3,2025,40078910.42,MG,Medicina de Grupo
